keyword,product_key,buyer_research_refs,query_origin,semantic_cluster,intent,target_page_type,target_url,keyword_role,decision_reason,supporting_fact_ids,demand_evidence,season,research_period,validation_source,checked_at,representative_SERP_URLs,possible_overlap_with_other_products,mapping_reason,mapping_status,mapping_version
Mrs Smith classroom mat,personalized-teacher-classroom-doormat-20d4a8ff55,B052-519-BR01,AGENT_PROPOSED,personalized teacher classroom doormat,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/personalized-teacher-classroom-doormat-20d4a8ff55,SECONDARY,Useful motif synonym supported by page and image evidence.,B052-519,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,"Marketplace scan: koi rugs are commonly positioned with koi pond, Japanese garden, lotus, lily pad, irregular shape and meditation room language.; Marketplace scan: classroom mats are searched with personalized teacher name, classroom door, composition notebook, back to school and grade-level welcome wording.; Marketplace scan: chibi and subject-specific teacher mats use cute school icons, music, speech therapy and colorful classroom decor modifiers.",2026-09-07T10:49:26+07:00,"Marketplace scan: koi rugs are commonly positioned with koi pond, Japanese garden, lotus, lily pad, irregular shape and meditation room language.; Marketplace scan: classroom mats are searched with personalized teacher name, classroom door, composition notebook, back to school and grade-level welcome wording.; Marketplace scan: chibi and subject-specific teacher mats use cute school icons, music, speech therapy and colorful classroom decor modifiers.",MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
orange doormat,personalized-teacher-classroom-doormat-20d4a8ff55,,AGENT_PROPOSED,personalized teacher classroom doormat,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B052-519,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,"Marketplace scan: koi rugs are commonly positioned with koi pond, Japanese garden, lotus, lily pad, irregular shape and meditation room language.; Marketplace scan: classroom mats are searched with personalized teacher name, classroom door, composition notebook, back to school and grade-level welcome wording.; Marketplace scan: chibi and subject-specific teacher mats use cute school icons, music, speech therapy and colorful classroom decor modifiers.",2026-09-07T10:49:26+07:00,"Marketplace scan: koi rugs are commonly positioned with koi pond, Japanese garden, lotus, lily pad, irregular shape and meditation room language.; Marketplace scan: classroom mats are searched with personalized teacher name, classroom door, composition notebook, back to school and grade-level welcome wording.; Marketplace scan: chibi and subject-specific teacher mats use cute school icons, music, speech therapy and colorful classroom decor modifiers.",YES,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
music teacher classroom doormat,personalized-teacher-classroom-doormat-98fd058bd0,B052-520-BR01,AGENT_PROPOSED,music teacher classroom doormat,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/personalized-teacher-classroom-doormat-98fd058bd0,PRIMARY,Best product-level match for observed motif and buyer intent.,B052-520,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,"Marketplace scan: koi rugs are commonly positioned with koi pond, Japanese garden, lotus, lily pad, irregular shape and meditation room language.; Marketplace scan: classroom mats are searched with personalized teacher name, classroom door, composition notebook, back to school and grade-level welcome wording.; Marketplace scan: chibi and subject-specific teacher mats use cute school icons, music, speech therapy and colorful classroom decor modifiers.",2026-09-07T10:49:26+07:00,"Marketplace scan: koi rugs are commonly positioned with koi pond, Japanese garden, lotus, lily pad, irregular shape and meditation room language.; Marketplace scan: classroom mats are searched with personalized teacher name, classroom door, composition notebook, back to school and grade-level welcome wording.; Marketplace scan: chibi and subject-specific teacher mats use cute school icons, music, speech therapy and colorful classroom decor modifiers.",MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
personalized teacher name mat,personalized-teacher-classroom-doormat-98fd058bd0,B052-520-BR01,AGENT_PROPOSED,music teacher classroom doormat,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/personalized-teacher-classroom-doormat-98fd058bd0,SECONDARY,Useful motif synonym supported by page and image evidence.,B052-520,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,"Marketplace scan: koi rugs are commonly positioned with koi pond, Japanese garden, lotus, lily pad, irregular shape and meditation room language.; Marketplace scan: classroom mats are searched with personalized teacher name, classroom door, composition notebook, back to school and grade-level welcome wording.; Marketplace scan: chibi and subject-specific teacher mats use cute school icons, music, speech therapy and colorful classroom decor modifiers.",2026-09-07T10:49:26+07:00,"Marketplace scan: koi rugs are commonly positioned with koi pond, Japanese garden, lotus, lily pad, irregular shape and meditation room language.; Marketplace scan: classroom mats are searched with personalized teacher name, classroom door, composition notebook, back to school and grade-level welcome wording.; Marketplace scan: chibi and subject-specific teacher mats use cute school icons, music, speech therapy and colorful classroom decor modifiers.",MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
piano rug,personalized-teacher-classroom-doormat-98fd058bd0,,AGENT_PROPOSED,music teacher classroom doormat,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B052-520,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,"Marketplace scan: koi rugs are commonly positioned with koi pond, Japanese garden, lotus, lily pad, irregular shape and meditation room language.; Marketplace scan: classroom mats are searched with personalized teacher name, classroom door, composition notebook, back to school and grade-level welcome wording.; Marketplace scan: chibi and subject-specific teacher mats use cute school icons, music, speech therapy and colorful classroom decor modifiers.",2026-09-07T10:49:26+07:00,"Marketplace scan: koi rugs are commonly positioned with koi pond, Japanese garden, lotus, lily pad, irregular shape and meditation room language.; Marketplace scan: classroom mats are searched with personalized teacher name, classroom door, composition notebook, back to school and grade-level welcome wording.; Marketplace scan: chibi and subject-specific teacher mats use cute school icons, music, speech therapy and colorful classroom decor modifiers.",YES,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
personalized phys ed classroom mat,custom-teacher-welcome-doormat-classroom-school-gym-f138369d41,B053-521-BR01,AGENT_PROPOSED,personalized phys ed classroom mat,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-teacher-welcome-doormat-classroom-school-gym-f138369d41,PRIMARY,Best product-level match for observed motif and buyer intent.,B053-521,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",2026-09-07T10:53:22+07:00,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
gym teacher welcome mat,custom-teacher-welcome-doormat-classroom-school-gym-f138369d41,B053-521-BR01,AGENT_PROPOSED,personalized phys ed classroom mat,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-teacher-welcome-doormat-classroom-school-gym-f138369d41,SECONDARY,Useful motif synonym supported by page and image evidence.,B053-521,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",2026-09-07T10:53:22+07:00,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
gym mat,custom-teacher-welcome-doormat-classroom-school-gym-f138369d41,,AGENT_PROPOSED,personalized phys ed classroom mat,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B053-521,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",2026-09-07T10:53:22+07:00,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",YES,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
preschool teacher classroom mat,custom-teacher-classroom-welcome-doormat-513babf582,B053-522-BR01,AGENT_PROPOSED,preschool teacher classroom mat,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-teacher-classroom-welcome-doormat-513babf582,PRIMARY,Best product-level match for observed motif and buyer intent.,B053-522,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",2026-09-07T10:53:22+07:00,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
personalized teacher name mat,custom-teacher-classroom-welcome-doormat-513babf582,B053-522-BR01,AGENT_PROPOSED,preschool teacher classroom mat,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-teacher-classroom-welcome-doormat-513babf582,SECONDARY,Useful motif synonym supported by page and image evidence.,B053-522,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",2026-09-07T10:53:22+07:00,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
preschool rug,custom-teacher-classroom-welcome-doormat-513babf582,,AGENT_PROPOSED,preschool teacher classroom mat,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B053-522,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",2026-09-07T10:53:22+07:00,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",YES,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
custom teacher name doormat,personalized-name-teacher-doormat-classroom-school-e7cafd4fd8,B053-523-BR01,AGENT_PROPOSED,custom teacher name doormat,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/personalized-name-teacher-doormat-classroom-school-e7cafd4fd8,PRIMARY,Best product-level match for observed motif and buyer intent.,B053-523,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",2026-09-07T10:53:22+07:00,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
personalized classroom mat,personalized-name-teacher-doormat-classroom-school-e7cafd4fd8,B053-523-BR01,AGENT_PROPOSED,custom teacher name doormat,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/personalized-name-teacher-doormat-classroom-school-e7cafd4fd8,SECONDARY,Useful motif synonym supported by page and image evidence.,B053-523,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",2026-09-07T10:53:22+07:00,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
teacher doormat,personalized-name-teacher-doormat-classroom-school-e7cafd4fd8,,AGENT_PROPOSED,custom teacher name doormat,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B053-523,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",2026-09-07T10:53:22+07:00,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",YES,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
personalized vinyl record rug,personalized-vinyl-record-rug-with-photo-and-song-name-9a545dcd49,B053-524-BR01,AGENT_PROPOSED,personalized vinyl record rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/personalized-vinyl-record-rug-with-photo-and-song-name-9a545dcd49,PRIMARY,Best product-level match for observed motif and buyer intent.,B053-524,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",2026-09-07T10:53:22+07:00,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
custom photo record rug,personalized-vinyl-record-rug-with-photo-and-song-name-9a545dcd49,B053-524-BR01,AGENT_PROPOSED,personalized vinyl record rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/personalized-vinyl-record-rug-with-photo-and-song-name-9a545dcd49,SECONDARY,Useful motif synonym supported by page and image evidence.,B053-524,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",2026-09-07T10:53:22+07:00,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
vinyl rug,personalized-vinyl-record-rug-with-photo-and-song-name-9a545dcd49,,AGENT_PROPOSED,personalized vinyl record rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B053-524,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",2026-09-07T10:53:22+07:00,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",YES,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
custom floral vinyl record rug,personalized-vinyl-record-rug-with-photo-and-song-name-9667c97a3c,B053-525-BR01,AGENT_PROPOSED,custom floral vinyl record rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/personalized-vinyl-record-rug-with-photo-and-song-name-9667c97a3c,PRIMARY,Best product-level match for observed motif and buyer intent.,B053-525,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",2026-09-07T10:53:22+07:00,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
personalized record cover rug,personalized-vinyl-record-rug-with-photo-and-song-name-9667c97a3c,B053-525-BR01,AGENT_PROPOSED,custom floral vinyl record rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/personalized-vinyl-record-rug-with-photo-and-song-name-9667c97a3c,SECONDARY,Useful motif synonym supported by page and image evidence.,B053-525,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",2026-09-07T10:53:22+07:00,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
record cover,personalized-vinyl-record-rug-with-photo-and-song-name-9667c97a3c,,AGENT_PROPOSED,custom floral vinyl record rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B053-525,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",2026-09-07T10:53:22+07:00,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",YES,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
custom CD record rug,personalized-vinyl-record-rug-with-photo-and-song-name-19f23f2bc0,B053-526-BR01,AGENT_PROPOSED,custom CD record rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/personalized-vinyl-record-rug-with-photo-and-song-name-19f23f2bc0,PRIMARY,Best product-level match for observed motif and buyer intent.,B053-526,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",2026-09-07T10:53:22+07:00,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
personalized image record rug,personalized-vinyl-record-rug-with-photo-and-song-name-19f23f2bc0,B053-526-BR01,AGENT_PROPOSED,custom CD record rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/personalized-vinyl-record-rug-with-photo-and-song-name-19f23f2bc0,SECONDARY,Useful motif synonym supported by page and image evidence.,B053-526,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",2026-09-07T10:53:22+07:00,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",MEDIUM_WITH_SIMILAR_PRODUCTS_IN_BATCH,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
CD rug,personalized-vinyl-record-rug-with-photo-and-song-name-19f23f2bc0,,AGENT_PROPOSED,custom CD record rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B053-526,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",2026-09-07T10:53:22+07:00,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",YES,Motif-specific keyword retained for product; broad term reserved for collection/category review.,NEEDS_REVIEW,2.4
