keyword,product_key,buyer_research_refs,query_origin,semantic_cluster,intent,target_page_type,target_url,keyword_role,decision_reason,supporting_fact_ids,demand_evidence,season,research_period,validation_source,checked_at,representative_SERP_URLs,possible_overlap_with_other_products,mapping_reason,mapping_status,mapping_version
patriotic golf area rug,custom-golf-area-rug-living-room-mat-51b65f4454,B047-461-BR01,AGENT_PROPOSED,patriotic golf area rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-golf-area-rug-living-room-mat-51b65f4454,PRIMARY,Best product-level match for observed motif and buyer intent.,B047-461,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
American flag golf rug,custom-golf-area-rug-living-room-mat-51b65f4454,B047-461-BR01,AGENT_PROPOSED,patriotic golf area rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-golf-area-rug-living-room-mat-51b65f4454,SECONDARY,Useful motif synonym supported by page and image evidence.,B047-461,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,custom-golf-welcome-mat-for-front-door-dfb4d14fc9,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_SHARED_PRODUCT_TERM: keep only where each page has a distinct verified design/use-case modifier; QA before approval.,FINAL_REVIEWED,2.4-catalog-final-1
golf rug,custom-golf-area-rug-living-room-mat-51b65f4454,,AGENT_PROPOSED,patriotic golf area rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B047-461,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,custom-golf-area-rug-living-room-mat-566b4cb491-566b4cb491,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_EXPECTED_SHARED_TERM: overlap is limited to rejected/collection or cross-role usage; not treated as cannibalization by itself.,FINAL_REVIEWED,2.4-catalog-final-1
personalized golf course rug,custom-golf-area-rug-living-room-mat-f6f3c16862,B047-462-BR01,AGENT_PROPOSED,personalized golf course rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-golf-area-rug-living-room-mat-f6f3c16862,PRIMARY,Best product-level match for observed motif and buyer intent.,B047-462,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
custom name golf rug,custom-golf-area-rug-living-room-mat-f6f3c16862,B047-462-BR01,AGENT_PROPOSED,personalized golf course rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-golf-area-rug-living-room-mat-f6f3c16862,SECONDARY,Useful motif synonym supported by page and image evidence.,B047-462,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
game room rug,custom-golf-area-rug-living-room-mat-f6f3c16862,,AGENT_PROPOSED,personalized golf course rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B047-462,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
custom golf club rug,custom-golf-area-rug-fd79165e9f-fd79165e9f,B047-463-BR01,AGENT_PROPOSED,custom golf club rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-golf-area-rug-fd79165e9f-fd79165e9f,PRIMARY,Best product-level match for observed motif and buyer intent.,B047-463,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
family name golf rug,custom-golf-area-rug-fd79165e9f-fd79165e9f,B047-463-BR01,AGENT_PROPOSED,custom golf club rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-golf-area-rug-fd79165e9f-fd79165e9f,SECONDARY,Useful motif synonym supported by page and image evidence.,B047-463,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
washable golf rug,custom-golf-area-rug-fd79165e9f-fd79165e9f,,AGENT_PROPOSED,custom golf club rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B047-463,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
Golf Lover 19th Hole rug,custom-golf-area-rug-living-room-decor-d120c386b8-d120c386b8,B047-464-BR01,AGENT_PROPOSED,Golf Lover 19th Hole rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-golf-area-rug-living-room-decor-d120c386b8-d120c386b8,PRIMARY,Best product-level match for observed motif and buyer intent.,B047-464,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
custom golf lover rug,custom-golf-area-rug-living-room-decor-d120c386b8-d120c386b8,B047-464-BR01,AGENT_PROPOSED,Golf Lover 19th Hole rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-golf-area-rug-living-room-decor-d120c386b8-d120c386b8,SECONDARY,Useful motif synonym supported by page and image evidence.,B047-464,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
indoor home decor rug,custom-golf-area-rug-living-room-decor-d120c386b8-d120c386b8,,AGENT_PROPOSED,Golf Lover 19th Hole rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B047-464,"SERP_ONLY, no volume verified.",EVERGREEN,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
custom MATH acronym classroom rug,custom-mathematics-education-rug-80ab855e16-80ab855e16,B047-465-BR01,AGENT_PROPOSED,custom MATH acronym classroom rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-mathematics-education-rug-80ab855e16-80ab855e16,PRIMARY,Best product-level match for observed motif and buyer intent.,B047-465,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
personalized math teacher rug,custom-mathematics-education-rug-80ab855e16-80ab855e16,B047-465-BR01,AGENT_PROPOSED,custom MATH acronym classroom rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-mathematics-education-rug-80ab855e16-80ab855e16,SECONDARY,Useful motif synonym supported by page and image evidence.,B047-465,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,custom-mathematics-education-rug-6494449be8-6494449be8; custom-mathematics-education-rug-677ea4d8b5-677ea4d8b5,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_SHARED_PRODUCT_TERM: keep only where each page has a distinct verified design/use-case modifier; QA before approval.,FINAL_REVIEWED,2.4-catalog-final-1
math rug,custom-mathematics-education-rug-80ab855e16-80ab855e16,,AGENT_PROPOSED,custom MATH acronym classroom rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B047-465,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,custom-composition-notebook-classroom-rug-non-slip-a1d50055bf; custom-mathematics-education-rug-6494449be8-6494449be8; custom-mathematics-education-rug-677ea4d8b5-677ea4d8b5; feelings-wheel-emotions-round-rug-f48bff995a,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_EXPECTED_SHARED_TERM: overlap is limited to rejected/collection or cross-role usage; not treated as cannibalization by itself.,FINAL_REVIEWED,2.4-catalog-final-1
personalized Math Symbols rug,custom-mathematics-education-classroom-playroom-rug-0f607da0b3,B047-466-BR01,AGENT_PROPOSED,personalized Math Symbols rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-mathematics-education-classroom-playroom-rug-0f607da0b3,PRIMARY,Best product-level match for observed motif and buyer intent.,B047-466,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
math symbols classroom rug,custom-mathematics-education-classroom-playroom-rug-0f607da0b3,B047-466-BR01,AGENT_PROPOSED,personalized Math Symbols rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-mathematics-education-classroom-playroom-rug-0f607da0b3,SECONDARY,Useful motif synonym supported by page and image evidence.,B047-466,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
education rug,custom-mathematics-education-classroom-playroom-rug-0f607da0b3,,AGENT_PROPOSED,personalized Math Symbols rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B047-466,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
custom Mathlife classroom rug,custom-mathematics-classroom-rug-for-school-and-playroom-7ae72f2960,B047-467-BR01,AGENT_PROPOSED,custom Mathlife classroom rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-mathematics-classroom-rug-for-school-and-playroom-7ae72f2960,PRIMARY,Best product-level match for observed motif and buyer intent.,B047-467,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
math rules classroom rug,custom-mathematics-classroom-rug-for-school-and-playroom-7ae72f2960,B047-467-BR01,AGENT_PROPOSED,custom Mathlife classroom rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-mathematics-classroom-rug-for-school-and-playroom-7ae72f2960,SECONDARY,Useful motif synonym supported by page and image evidence.,B047-467,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
mathematics formula rug,custom-mathematics-classroom-rug-for-school-and-playroom-7ae72f2960,,AGENT_PROPOSED,custom Mathlife classroom rug,COMMERCIAL_INVESTIGATION,COLLECTION,COLLECTION_OR_CATEGORY_REVIEW,REJECTED,Too broad for product-level targeting across similar products.,B047-467,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
personalized Good Day to Do Math rug,custom-mathematics-classroom-rug-ec81d3501a,B047-468-BR01,AGENT_PROPOSED,personalized Good Day to Do Math rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-mathematics-classroom-rug-ec81d3501a,PRIMARY,Best product-level match for observed motif and buyer intent.,B047-468,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
math classroom area rug,custom-mathematics-classroom-rug-ec81d3501a,B047-468-BR01,AGENT_PROPOSED,personalized Good Day to Do Math rug,COMMERCIAL_INVESTIGATION,PRODUCT,https://chillgen.com/products/custom-mathematics-classroom-rug-ec81d3501a,SECONDARY,Useful motif synonym supported by page and image evidence.,B047-468,"SERP_ONLY, no volume verified.",BACK_TO_SCHOOL,2026-09-07,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=math+symbols+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,2026-09-07T05:21:52+07:00,https://www.amazon.com/s?k=custom+golf+rug; https://www.etsy.com/market/golf_rug; https://www.amazon.com/s?k=19th+hole+golf+rug; https://www.amazon.com/s?k=math+classroom+rug,,Motif-specific keyword retained for product; broad term reserved for collection/category review. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
